"batter","totalBatterStrikeoutRate","totalBatterWalkRate","totalBatterwOBA","pitcher","bats","BsRperPA","DefperInn"
621466,0.212738361315328,0.0908212662833897,0.358061469869843,621466,"L",0,0
656798,0.262872849739001,0.0735505777039504,0.3528968,656798,"R",0,0
641432,0.229060327712555,0.0747164970833538,0.346054297654363,641432,"L",-0.00124814814814815,0
664028,0.235523368770764,0.0826569617139625,0.3502656,664028,"R",0,0
642701,0.223844366336634,0.0837954635761589,0.36447956621456,642701,"R",0,0
643217,0.161372763684287,0.101663584993969,0.378499377282842,643217,"L",0.00242153410371133,-0.00243616147275811
664023,0.347083753272773,0.117878076923284,0.454938725738835,664023,"S",-0.00250035952747817,0
656775,0.202679711206231,0.0949464994103807,0.334571869709874,656775,"S",-0.000416753926701571,0
664057,0.261330112157988,0.0809132474116424,0.336224293928098,664057,"L",0,0
664068,0.25336912120992,0.047766803432057,0.337023100411237,664068,"R",0.00185867768595041,0.00213664036076663
664058,0.138342583170125,0.0629330956484796,0.32232221490162,664058,"R",0.00168013029315961,0
657557,0.252030653290364,0.0728955712502055,0.40360508093198,657557,"R",-0.000567591099645276,0.0084828150305747
664196,0.217283950617284,0.0857155537190083,0.359676446280992,664196,"R",0,0
664056,0.279872360473789,0.078076313519977,0.381815083806757,664056,"R",0.00562950819672131,0.0078100471468054
664842,0.217735849056604,0.0878910898785317,0.356573577235772,664842,"L",0,0
664869,0.214773541463415,0.0827353839670094,0.358011868362703,664869,"L",0,0
606424,0.262301559577677,0.086358734317313,0.357003278688525,606424,"L",0,0
621573,0.194914677860528,0.0759168062123774,0.348435135955187,621573,"R",0.00226885245901639,0
605119,0.197999967485053,0.088424405966414,0.369800349287982,605119,"R",-0.000913432835820895,0.000410432476239593
605498,0.309851329096092,0.0730562032291699,0.335920421459839,605498,"L",0,0
621020,0.232779291950802,0.0706499306719614,0.341193679097382,621020,"R",0.00245198121784373,0.00546808774482168
663656,0.206662052859351,0.0885966826445462,0.336444768547876,663656,"L",0,0
642545,0.217914691943128,0.0833516242110081,0.352362903225806,642545,"R",0,0
645302,0.200233167670288,0.0741562375904019,0.362459618577278,645302,"R",0,0
647336,0.21343896713615,0.0809845715908755,0.353154014241043,647336,"R",0,0
660670,0.243495554390234,0.0947610297551067,0.43814876472212,660670,"R",0.00141232032854209,-0.00618000238350614
660853,0.227421521686747,0.0828135144806291,0.355147154471545,660853,"R",0,0
429719,0.339112352686003,0.0623256556193902,0.359519995549127,429719,"R",0,0
430001,0.369107986314443,0.105003947195424,0.391847005772006,430001,"R",0.0022125,0
628317,0.170343282498023,0.0379677210916591,0.258485894824711,628317,"R",0,0
408045,0.159212376582936,0.0912168446439628,0.367540844834353,408045,"L",-0.00442238078051399,-0.00352913444583505
642547,0.271889891666667,0.0690195260845165,0.338657216606109,642547,"R",0,0
645261,0.258741142975207,0.0830575010259667,0.355178455284553,645261,"R",0,0
547957,0.195281658900399,0.101665400726422,0.34218264221159,547957,"L",-0.000160669456066946,0
628338,0.155032026302044,0.0915382790105963,0.298606624536947,628338,"R",-0.0026027932182611,-0.00426877127824203
407812,0.259755605518684,0.112533989795635,0.414777321066795,407812,"R",-0.00322295081967213,0
596071,0.303523490629882,0.0916262464497234,0.351643057071815,596071,"L",0,0
622766,0.211538461538462,0.0815277771944825,0.348068452380952,622766,"R",0,0
656738,0.217425066666667,0.0848115908570727,0.359230991735537,656738,"R",0,0
430832,0.272107034110523,0.145658452647373,0.376487901662904,430832,"R",-0.00274912280701754,-0.00211872484302045
664040,0.232958249229383,0.0960440408389878,0.38145081738437,664040,"L",0.000345945945945946,0
519043,0.286307437828033,0.064790415639349,0.314739811175666,519043,"L",0,0
433217,0.230930562514274,0.0707499505179767,0.313512761873868,433217,"S",0.00134444444444444,0
408236,0.193477081296583,0.0659564549973968,0.333286276272919,408236,"L",-0.00878181818181818,-0.00382315369261477
493329,0.115468994904636,0.0507905436250075,0.33702909912955,493329,"R",-0.00199708885670788,-0.0108527493732728
641712,0.217283950617284,0.0857155537190083,0.359785537190083,641712,"R",0,0
666971,0.221185518046019,0.0611574410881129,0.385105386259116,666971,"R",-0.00166463878326996,0
628336,0.16553625396414,0.0665670175751848,0.351071788055999,628336,"L",0.000253658536585366,0
641658,0.219081474348644,0.0974636204754036,0.360410448726238,641658,"R",0,0
666969,0.24165683073315,0.0805175345317222,0.348150671696724,666969,"R",0,0
670950,0.261540232297121,0.0746489771499238,0.335020865404618,670950,"R",0,0
641778,0.258423719414975,0.0766154085830905,0.332976167773915,641778,"R",0,0
664192,0.298191892469471,0.08256348156265,0.344629694069885,664192,"L",0,0
584171,0.217283950617284,0.0851630876033058,0.361312809917355,584171,"R",0,0
657571,0.23377990430622,0.0863823689320388,0.361446801709938,657571,"R",0,0
669720,0.233591506209292,0.0653692351669096,0.360573956729769,669720,"R",0,0
666561,0.233678822232813,0.0868174446239983,0.330747695579275,666561,"R",0,0
621111,0.298177187383289,0.0796595186260171,0.343887850307587,621111,"R",0,0
669456,0.227432911961722,0.0844449658360911,0.363777684524276,669456,"R",0,0
425844,0.233009061717439,0.0492137118578274,0.323706122372839,425844,"R",0,0
660271,0.267583904747585,0.0938479925453739,0.454880063795853,660271,"L",0.000449046321525886,0
628318,0.23133904541768,0.084873829787234,0.362971900826446,628318,"R",0,0
467100,0.42406927157208,0.0313978638480519,0.262879299895507,467100,"R",0,0
669060,0.214773541463415,0.0838461673378604,0.358549590163934,669060,"R",0,0
665742,0.201266928855152,0.120839686746663,0.403098929087298,665742,"L",0.000817004048582996,-0.0051112462006079
477132,0.215921083628925,0.0711430009884224,0.291253051167099,477132,"L",0,0
444482,0.193684074962159,0.0696929797901783,0.411873823566471,444482,"L",0.000298912718260801,-0.00446590548905953
429665,0.21449864428648,0.112376132295556,0.416430876982403,429665,"R",-0.00814610159777566,0
430605,0.290872307954545,0.0753376607364141,0.382916259832941,430605,"R",0,0
425794,0.286458165824826,0.0572200834637577,0.353526535580302,425794,"R",0,0
444468,0.209795961904762,0.0839473161290323,0.357965432098765,444468,"R",0,0
467793,0.14087517476109,0.127907852183501,0.337397336155559,467793,"S",-0.000231756286805051,-0.00612803479864032
446372,0.231616282236389,0.0821689145566714,0.356891391146891,446372,"R",0,0
446381,0.180544661146064,0.049948553885423,0.311102669065827,446381,"R",-0.00147016574585635,-5.76682316118936e-05
443558,0.212014545072534,0.0945539098314175,0.433115654626921,443558,"R",-0.00549969700546964,0
476883,0.271198915126117,0.100017276568258,0.393894828354738,476883,"L",-0.00170236220472441,0
446263,0.275217333024537,0.0916412322589078,0.407265168125853,446263,"L",-0.00669383064090967,-0.00798754105149201
458681,0.33429504034086,0.0531500662468843,0.301403225030127,458681,"S",0,0
475174,0.224740181938455,0.0861149596073273,0.387968145683667,475174,"L",-0.00282824305978185,-0.00789820020850218
518902,0.251478515436081,0.0690526629505654,0.315136310441077,518902,"R",0,0
488721,0.27498391289018,0.0753675358877694,0.342470185689378,488721,"R",0.000779310344827586,0
434563,0.245051033021352,0.0952198915642332,0.369612764454949,434563,"R",-0.00204827586206897,0
468504,0.225751041546608,0.0422317281501833,0.277518720485731,468504,"R",0,0
446359,0.160195062367831,0.0894094777961823,0.328637386176663,446359,"R",-0.000805463432888182,0.00285413223140496
446386,0.219401793693926,0.0862629435160633,0.331417848693855,446386,"R",-0.00107511312217195,0
446399,0.213592233009709,0.0850446666666667,0.358495061728395,446399,"R",0,0
519144,0.229828240709172,0.0792136123065653,0.369146893810773,519144,"R",0,0
488810,0.257952381364562,0.0742453882446686,0.363051786283892,488810,"R",0,0
444489,0.189658015787481,0.0586103431609882,0.361757445481478,444489,"R",-0.00559991734375904,0.0110085806872121
502029,0.218888316546356,0.0758033942973047,0.33082030230535,502029,"R",0,0
501593,0.232662815789474,0.0851990520594879,0.361414814814815,501593,"L",0,0
547379,0.312555378991755,0.103956757336686,0.348144446267183,547379,"R",-0.0035502688172043,0.00321944157187177
502046,0.324755552038605,0.0875614444441353,0.358074074074074,502046,"L",0,0
502054,0.238600862128418,0.110708551710016,0.441741113144792,502054,"R",0.00425087719298246,0.00127550262794916
434604,0.279220962514389,0.0792991082207954,0.369300201707477,434604,"R",0,0
435063,0.317348589871534,0.0950190818218992,0.413401649531993,435063,"R",-0.00211546391752577,-0.00304066496163683
519048,0.231593892635415,0.104389756333401,0.40797158322393,519048,"L",-0.00518469498910675,-0.00472741479812609
453923,0.262409985151989,0.0934257960491694,0.325696506645709,453923,"L",0.00847731681034483,0
453286,0.19528278789597,0.0514747366730312,0.29679955847609,453286,"R",0,0
455139,0.308790988450368,0.11116285159903,0.418603181501344,455139,"R",-0.00585422763115912,0.00415321968337475
425783,0.232130573548316,0.12085689131017,0.414563131836072,425783,"L",-0.00132500827540549,-0.00586199011124845
429722,0.232327861946903,0.0737676161147852,0.359985711928725,429722,"R",0,0
519008,0.298625915920166,0.0743427759389869,0.356814964425871,519008,"L",0,0
502188,0.327544936426284,0.0410650147066522,0.311306033634011,502188,"R",0,0
429711,0.237179806143123,0.0917931610586684,0.367676820614711,429711,"R",0,0
456078,0.241798970415562,0.069208272655446,0.416255668989384,456078,"R",-0.00551266177249678,0.00494457575355198
429664,0.138464907470837,0.0762789048101778,0.389146361750917,429664,"L",-0.00111404853128991,0.00363929227916342
434671,0.325198603451197,0.0644447519043829,0.333299622775745,434671,"R",0,0
518586,0.256456896222362,0.0586063112188537,0.37341227059294,518586,"R",5.21739130434783e-05,0
445988,0.165921797545303,0.0681161372889479,0.320570499751818,445988,"R",-0.00654212804739121,0
490063,0.267007422216255,0.0681395863106949,0.314899308096444,490063,"R",0,0
459964,0.213248445927498,0.121094443668765,0.363288957487652,459964,"L",6.69207317073171e-05,-0.00248379272326351
471083,0.224111936697301,0.0831952711941293,0.321365651477888,471083,"L",-0.00322910798122066,0
457477,0.234207485110161,0.0636850535827704,0.321871555980861,457477,"L",0,0
434622,0.245275520930233,0.0816352374940834,0.362115973275761,434622,"R",0,0
460026,0.280935004615481,0.0581970935055982,0.401080031804615,460026,"R",-0.00450845641941243,0.00474322226269351
460060,0.277555614333454,0.0952500369261953,0.334627290819249,460060,"S",0.0011741935483871,0
460075,0.189505263036192,0.0650283067686819,0.395143648971438,460075,"R",-0.000768759047243058,-0.0020850230565198
460077,0.215514944120071,0.0762156320390257,0.300611535263949,460077,"R",0.0023606692742286,0
425772,0.293636690769109,0.0776181827151704,0.318912478522244,425772,"R",-0.00562451755773489,0.00485611620795107
519203,0.1238647175382,0.0860193314550567,0.377514244973348,519203,"L",-0.00577998324320207,-0.00548986250408466
543333,0.212774037904156,0.0811876796862863,0.360962480511981,543333,"L",-0.00178028604323008,-0.00884245250476742
453064,0.162871352337773,0.0684591441586503,0.332227454960012,453064,"R",-0.00531153846153846,0.000720996441281139
453329,0.278312345395625,0.0765314571276675,0.340343024062132,453329,"L",0,0
453385,0.372894168596021,0.0422555038568865,0.310488466118946,453385,"L",0,0
425784,0.313243916872887,0.0493238400781497,0.417467208815452,425784,"R",-0.00488270042194093,0.00455252280767082
434567,0.214581460064935,0.0922976108308428,0.374722841597155,434567,"R",0,0
434658,0.224511847089721,0.0598802987189268,0.310173505873188,434658,"R",0.00740887978142077,-0.00115581395348837
519346,0.336136066020859,0.101961813818261,0.444351124449042,519346,"L",0.000649853112065702,-0.00432019600980049
112526,0.301020562031676,0.0675976962736322,0.328165426997245,112526,"R",0,0
429666,0.18020143585863,0.059929378117179,0.314036981585127,429666,"R",-0.00360373134328358,0.000857758902319503
463610,0.214450117465931,0.0788299852932795,0.348279771560275,463610,"R",0,0
445060,0.229756336848559,0.0911667756971602,0.350174698795181,445060,"R",0,0
455755,0.161954873357837,0.0782377058488082,0.293128573029967,455755,"R",-0.000113888888888889,0
455759,0.228429985791911,0.101429775673542,0.334175821186841,455759,"R",0.00346193387681159,0
502210,0.160572639940876,0.0951361390125,0.332350603026963,502210,"L",0.00146702030572667,-0.00266134519714394
400121,0.104082377248331,0.0673217007748746,0.322979230041502,400121,"S",-0.0087351479771925,0
502317,0.26489531315267,0.0796233680427329,0.324729711797249,502317,"R",0,0
450172,0.258939640784172,0.0670800931715744,0.335929171955864,450172,"R",0,0
466320,0.137257218804772,0.0732482921331089,0.353650196564047,466320,"S",-0.00574447901138549,-0.00494441913439636
502327,0.228450968674699,0.0822193761460384,0.356430737704918,502327,"R",0,0
282332,0.241250577777778,0.0861550954242492,0.357687037037037,282332,"L",0,0
466988,0.19658942663879,0.0672860823741535,0.318095718962478,466988,"S",0,0
451594,0.205828214391547,0.116686359796116,0.328993307776832,451594,"S",0.00316455845945583,-0.00920112169798998
489232,0.218809885321101,0.0807763398212353,0.361239997721577,489232,"R",0,0
488846,0.250099575471698,0.0802735766809921,0.360796913580247,488846,"L",0,0
467008,0.216497061425061,0.0846439077429984,0.357521721311475,467008,"R",0,0
547749,0.213592233009709,0.0850446666666667,0.358732716049383,547749,"R",0,0
430947,0.164886618632985,0.0663300733256354,0.302696556247282,430947,"S",-3.24324324324324e-05,-0.00123858764186633
488726,0.101993760967669,0.08226815520726,0.363961923170189,488726,"L",0.0040032118330692,-0.00555743855036749
502706,0.332764363621593,0.0716074300182904,0.331428772778439,502706,"S",0,0
491676,0.249002036230656,0.0707460158207904,0.352856846860401,491676,"R",0.00115816193898616,-0.00209566499557653
453562,0.416816286531807,0.0702992758249921,0.334635387855388,453562,"R",0,0
488862,0.145669548408685,0.0816946549486384,0.350012726634769,488862,"R",-0.00500944881889764,-0.0007708118130049
475582,0.183504935452423,0.0902610884041852,0.410349605059401,475582,"R",-9.56409098727211e-05,-0.00787134158307152
435062,0.192294454199875,0.0448925318706581,0.390060720728564,435062,"R",-0.00667915419161677,0
450308,0.266117502192982,0.0738341364793339,0.349561309523809,450308,"R",0,0
446653,0.229922376628433,0.0952675284059895,0.325762876918329,446653,"S",-6e-04,0
453203,0.164412357980576,0.0781188570957072,0.301208730839434,453203,"R",0,0
452220,0.203637948497635,0.091484649435195,0.339146618305294,452220,"L",6.0377358490566e-05,0
456696,0.217963247524752,0.0851330992960649,0.362176446280992,456696,"R",0,0
446308,0.18405303475544,0.0940211224269199,0.331071545649512,446308,"S",-0.00531110582073563,0.00689301185232475
458015,0.152899119350476,0.151705460864278,0.402653171380634,458015,"L",-0.00748730670819891,-0.00391650619668617
502517,0.121890772491276,0.0551911487311276,0.37172407010956,502517,"L",-0.00317644984457801,-0.00466899779305465
543022,0.203952641910257,0.0500483302759038,0.284961323423166,543022,"R",0,0
475100,0.267444801276596,0.103388736556271,0.360934858264873,475100,"R",0,0
476451,0.25367467518253,0.0633274964853302,0.275159695352761,476451,"R",0,0
456124,0.191766471830426,0.065298327123531,0.342928445411048,456124,"R",-0.00251780821917808,0
476704,0.186916321876452,0.109072172913924,0.373374218720531,476704,"S",-0.00120248518011856,0.00340241635324585
461235,0.295220641879713,0.0938025722400895,0.421307287804428,461235,"L",-6e-04,0
519455,0.211946902654867,0.0893284233128834,0.355359527160146,519455,"R",0,0
434628,0.231941937215129,0.0753742364262588,0.342327871188373,434628,"R",0,0
434672,0.215686274509804,0.0815072960526316,0.357707407407407,434672,"R",0,0
516770,0.193351020119854,0.0666509187757804,0.365178633681328,516770,"R",-0.000557684025474543,-0.000942456972251493
431145,0.226901080182006,0.144638111253985,0.339477301279944,431145,"R",-0.00632100716064757,0.00579612638815442
435221,0.401069386437491,0.0826960064217757,0.353834221484906,435221,"R",0,0
450203,0.244038955940898,0.0821935258545478,0.355320304103837,450203,"R",0,0
519184,0.101963218822826,0.0650819909331156,0.32047044354209,519184,"L",0.00462727272727273,-0.00428757993941434
452104,0.264352780278179,0.0999691092602445,0.354585760219819,452104,"S",0.000116723549488055,-0.00109906790945406
453056,0.165558562779515,0.0932133837182864,0.345394165756134,453056,"L",0.00342200488997555,-0.00152749349522983
430912,0.341584031500879,0.0588961352851754,0.358605153720859,430912,"R",0,0
434158,0.249914760762907,0.126720850619988,0.39681023740448,434158,"L",-0.000932068311195446,0
433587,0.214773541463415,0.0817669720132637,0.35205685483871,433587,"R",0,0
533167,0.22757486097561,0.0835707607502435,0.36380938035324,533167,"R",0,0
542642,0.261712335173366,0.0947676928188995,0.356820205741627,542642,"R",0,0
448179,0.306285848928573,0.0329498775244752,0.287712710289428,448179,"L",0,0
435263,0.175833035648173,0.0910712181244779,0.318882370041487,435263,"L",-0.00558172514619883,0.000911812356426067
502481,0.146519020463255,0.0780425492171954,0.267871872286883,502481,"L",0.0100374553716326,0.00268609958506224
543557,0.327741139714789,0.049410659857333,0.336891725312108,543557,"L",0,0
460576,0.260517270889401,0.0650714090846251,0.355006842877643,460576,"R",0.000610646230323115,-0.00456792818059402
519058,0.166698941356196,0.0629234402275796,0.366886165423615,519058,"L",-0.00480777921154504,9.03010949659081e-05
542255,0.127994482935642,0.0608745493448393,0.308703434541513,542255,"L",0.00375601840128302,0.00448115569144283
452657,0.311022049887725,0.0654814096783955,0.318258959365337,452657,"L",0,0
518792,0.123422989766747,0.0798715062316397,0.324522310118257,518792,"L",0.00189558902933136,0.000455282590155089
519317,0.291959553033508,0.11038526965099,0.459150688658633,519317,"R",-0.00181294018775878,1.21941925158105e-07
452672,0.228797660392252,0.0666171226124008,0.340840702268869,452672,"R",-0.0031,0
452678,0.197744200349409,0.0759277414186904,0.375711564381162,452678,"S",-0.00613203203203203,-0.00291572327044025
472528,0.329473543715161,0.0855433868393651,0.374616840372459,472528,"L",-0.00351121155444721,0
477569,0.229354871175523,0.0814980877977623,0.366946417390277,477569,"R",0,0
430935,0.268818196264785,0.0783582293086519,0.347340603170898,430935,"L",0,0
519390,0.192009810140742,0.0719490367186139,0.345129247439123,519390,"L",-0.00337227722772277,-0.00339094171936421
518626,0.222986371475977,0.129438415529967,0.416362231432562,518626,"R",0.00141318309029312,0.000284039087947883
527043,0.205386629040717,0.0864155511052771,0.308715517379135,527043,"R",-0.00255066820656657,0
460086,0.219382905610427,0.0808726151110261,0.361937207185908,460086,"L",-7.93646351305615e-05,0.00442271245600764
453281,0.261135249707085,0.0791678483537646,0.363811893376621,453281,"L",0,0
457708,0.28705396357273,0.107102423650144,0.461120886694897,457708,"R",0.00160274627172419,-0.00410320289758327
457727,0.198795338181044,0.103686046365235,0.329191648590445,457727,"R",0.00189739583333333,0
445055,0.1662181710361,0.0554903202901005,0.325572829701414,445055,"L",5.06514593793596e-05,0
457759,0.122084554418571,0.0991120355738196,0.402454710996571,457759,"R",0.000753591160220994,-0.000756750321750322
543194,0.257782479179666,0.0912244846956005,0.367142731903071,543194,"R",0,0
543257,0.167460138192463,0.125716601421084,0.338276891918864,543257,"S",-0.00413614883984154,0
521655,0.217821782178218,0.083002321192053,0.357372950819672,521655,"R",0,0
506702,0.244361616246763,0.0732040971654398,0.30285774226829,506702,"S",-0.00672524224806201,0.00841110548020919
465041,0.203432920888324,0.119793509859862,0.375004778526896,465041,"R",-0.00333921964564878,0.00830679726676909
488912,0.305300540990343,0.0631528759426587,0.328675725179426,488912,"R",0,0
543305,0.178560018909821,0.144360755231266,0.382097311444434,543305,"S",0.00613764309314821,0.000742254634917846
502100,0.179912901029956,0.0724454245834318,0.368288165089758,502100,"L",-0.00232348484848485,0
502117,0.229550792607191,0.0856286109828575,0.343998782902663,502117,"R",0,0
502151,0.274357652502051,0.0911639319984216,0.36081226772004,502151,"R",0,0
543063,0.215434022194216,0.0687630701372557,0.35408611856883,543063,"L",-0.00205383661173135,0.00615563043505577
500208,0.143236517996806,0.0643461065624283,0.320661679759613,500208,"S",-0.00804522758152174,-0.0033869585550536
518692,0.193217355880882,0.0779187718874547,0.439921414654061,518692,"L",0.000588311438147706,-0.00451320956911892
501381,0.235540746445498,0.0821686850340126,0.362256826934298,501381,"R",0,0
501571,0.202293922660266,0.0605200212674867,0.328198071607613,501571,"R",0.00287426470588235,0.00664697986577181
492802,0.171286118616785,0.0464268081847913,0.323819436578459,492802,"R",0,0
502748,0.236636413333333,0.0859234031159295,0.36926532524493,502748,"R",0,0
519295,0.23532379308541,0.0610356661777706,0.335486915103642,519295,"R",0,0
467055,0.204925437628799,0.0739347778119577,0.346279738410371,467055,"S",-0.0056089605734767,-0.0016157468159012
514888,0.135689471435089,0.0855756044968047,0.370273523453476,514888,"R",0.00426104736494359,-0.000672027824488996
520980,0.230530113253012,0.081418538870873,0.357255737704918,520980,"R",0,0
543459,0.224657,0.0755002460883225,0.344118023255814,543459,"S",0,0
445926,0.277663402714932,0.0795769025416121,0.358603703703704,445926,"R",0,0
537953,0.187330618037168,0.103662538227868,0.375845829732521,537953,"S",-0.00109065420560748,0
596847,0.241441562469261,0.112719745326275,0.403392149223326,596847,"L",-0.00186696832579185,0
517369,0.184028422505603,0.0637420342027825,0.332501697329053,517369,"R",-0.00380031712473573,-0.00116433925713804
501659,0.235207304594529,0.0935916599478974,0.339554104525597,501659,"S",0.000469791136016301,0
519222,0.238302195623511,0.0640800084929916,0.355266714366905,519222,"R",-0.0058395178197065,0.00398383524290191
503556,0.219389620520512,0.0919128623792583,0.382480919274777,503556,"S",-0.00197215069649641,0.000538086303939963
543377,0.217865790780911,0.0824406128621389,0.34901816355601,543377,"L",0,0
543309,0.21995463118624,0.0822404474811766,0.333974085926173,543309,"R",0,0
514913,0.153351316316062,0.071553531589486,0.327142630509743,514913,"R",-0.00511612903225806,0
518516,0.302178836258551,0.0725672787894086,0.372195189106826,518516,"R",0,0
457454,0.370948329130322,0.0791171247484723,0.341965571631287,457454,"S",0,0
461314,0.228561119207875,0.0700756408932642,0.430359302110125,461314,"R",-0.00837665868253337,-0.0122494364545084
519023,0.201150428638247,0.0839623367687831,0.334212858220296,519023,"R",-0.00277153284671533,0.00216138491432609
519306,0.269847030049863,0.113599975022134,0.386771394782968,519306,"R",0.00234287467823434,-0.00791020315879911
506693,0.238898937694704,0.0804794796989038,0.356081707317073,506693,"R",0,0
454560,0.200409179855134,0.108548793470471,0.335140456766749,454560,"R",-0.00752513996446411,0
448855,0.252878762567042,0.0474744500275777,0.289113081238628,448855,"R",0,0
541650,0.205555987182391,0.0436903684869901,0.349639997889574,541650,"R",0.00178638443636744,0
541645,0.262653171232384,0.0492485100878538,0.411511367154159,541645,"R",-0.000596434937611408,-0.0065142537826685
527038,0.105153813994977,0.0595393388723599,0.322307737101085,527038,"R",-0.00654038558126956,-0.00472098765432099
501697,0.258656927916121,0.0770458241212691,0.364933262340997,501697,"R",0,0
444379,0.212343000007896,0.112075219142295,0.358930276150028,444379,"L",0.00148609271523179,0
136860,0.20330704870069,0.0723682238479071,0.338235768244321,136860,"S",-0.00252534381139489,0
544725,0.244527811770053,0.0378335927208579,0.356235313572164,544725,"S",-0.000225989960959286,0
455976,0.118406970381472,0.0920519633777756,0.357765665469395,455976,"L",-0.00275809251614269,-0.00494637966610891
516416,0.117873313823965,0.0489608506489043,0.332033317851029,516416,"R",-0.000632288544974728,0.00310983429093139
491696,0.172691465282699,0.0401095014204488,0.294898689433576,491696,"R",-0.00646647727272727,0
517414,0.236643817982456,0.0690391566774843,0.344169186046512,517414,"R",0,0
449107,0.170035256743738,0.0680809600954425,0.317470771929825,449107,"R",0,0
544369,0.129212386716855,0.0704833774136911,0.34035220783997,544369,"L",0.00271827151358185,0.00773918547942425
542436,0.263254197842917,0.0862944970380628,0.33781724137931,542436,"S",0,0
501213,0.2583768728,0.0782286180565499,0.345285150595019,501213,"R",0,0
431094,0.181533787421384,0.0980538095923485,0.318273919926822,431094,"R",0,0
500871,0.20057965524149,0.0654672074181031,0.380217183119797,500871,"S",0.000797803530992254,0.00134839210704697
502110,0.2304547613737,0.0925951040858429,0.530922062636014,502110,"R",-0.00696242323410879,-0.0052508252221752
435079,0.121856949033697,0.0755588041066648,0.309923672426043,435079,"R",0.000780788288701114,0.00793218175621189
452718,0.23117178277512,0.0851990520594879,0.358433950617284,452718,"R",0,0
502239,0.222050251010328,0.0697729196804364,0.35438448320214,502239,"R",0,0
444843,0.255024905823376,0.0757146323320585,0.386934995891934,444843,"L",0,0
543706,0.106394275592223,0.0766310153822543,0.307335358246018,543706,"R",0,0
444857,0.303107046990935,0.0503804693446771,0.312989206025866,444857,"L",0,0
488681,0.231249656228881,0.0889748805157038,0.367477563489142,488681,"R",0,0
444876,0.150716036247036,0.047144135112026,0.289557832627804,444876,"R",0.0029953700460181,0.00285260340727143
502042,0.252967598888872,0.0770524320274999,0.339281659300924,502042,"R",0,0
502143,0.205695531261821,0.0797893684632489,0.379131001527785,502143,"R",-0.0096945390070922,-0.00509512195121951
430945,0.156133015971073,0.0394425097816622,0.355399115487113,430945,"R",-0.000397330798576768,-0.00845978702882902
134181,0.194427126820678,0.0756198531611083,0.385984913127262,134181,"R",-0.00570982903013751,0.00636117546539818
543606,0.213085986719134,0.0789316781358831,0.344331800551161,543606,"R",0,0
543590,0.321575118653708,0.105520203824242,0.382151992744098,543590,"L",0,0
474699,0.242481999391727,0.0556889391098411,0.334645345802523,474699,"R",0,0
451192,0.25350219167142,0.0559496722391713,0.356851964915928,451192,"L",0.00148108108108108,0
518553,0.226501584752636,0.0815624939785597,0.359362274866768,518553,"R",0,0
474568,0.196003483672016,0.0707534121350494,0.352638036525458,474568,"R",-0.00196726842261024,0.00370348661651985
502171,0.262313009402376,0.0815604577623246,0.346358937005485,502171,"R",0,0
435064,0.234905534150723,0.0745525839088928,0.318829796650718,435064,"R",-0.00616291390728477,0
543408,0.352361111027569,0.0670285412557605,0.3488163931234,543408,"R",0,0
446481,0.331704270452917,0.104822062906264,0.345929993969208,446481,"R",0.00314740262193509,0
520471,0.21945076896704,0.0688322586392297,0.328074302913358,520471,"S",-7.15332192914689e-05,0.00327752917902225
471911,0.227996967891475,0.0836366142572469,0.350055813165597,471911,"R",0,0
488818,0.313936776319131,0.0614888265165677,0.343825112897156,488818,"R",8e-04,0
543776,0.189051955674327,0.0784291375639529,0.302613937505246,543776,"L",-0.000107042253521127,0
543213,0.247148311392405,0.0794285493557947,0.349391974518749,543213,"R",0,0
527054,0.201806803578214,0.041280131100322,0.277147117445035,527054,"R",0,0
518693,0.23161525,0.0844924285714286,0.358087654320988,518693,"R",0,0
456488,0.136998173027929,0.038586249196406,0.321634471778943,456488,"R",-0.00342576415316331,-0.0017554457024398
519083,0.22968864725305,0.0750783492972626,0.353498663507545,519083,"R",-0.00201414141414141,0
444432,0.243301424532295,0.07610067584131,0.393642463720766,444432,"R",-0.00278439923288585,0
458085,0.233715847318462,0.0951063178798419,0.322237483039349,458085,"L",0,0
435622,0.235506866837924,0.0802803861526649,0.357320385713715,435622,"R",5.68364611260053e-05,-0.00893850389182322
455117,0.246631063913349,0.0430024170516888,0.327852135801267,455117,"R",-0.00537864665447436,0.00935051310413732
456501,0.23687125802748,0.0447766909711881,0.284022381110709,456501,"R",0,0
502624,0.379247195320169,0.0393732522423101,0.300209269647473,502624,"R",0,0
453178,0.198648346760386,0.0907694156672945,0.357719394741095,453178,"R",0,0
519025,0.280750539660772,0.0710595326367758,0.382255293950448,519025,"R",0,0
425877,0.136886410655481,0.0453170432736804,0.358405037307789,425877,"R",-0.00625309798666564,0.00733530854094502
456068,0.225321885550787,0.0853395010143649,0.345170588235294,456068,"R",0,0
448306,0.233100714159664,0.0810793859043793,0.358278304908165,448306,"R",0,0
543362,0.253615255183413,0.0747112062433755,0.355739997721577,543362,"R",0,0
543376,0.246473618524039,0.0510000981746292,0.338039768017788,543376,"R",-0.00211973684210526,0.00536821451890639
543339,0.223399014778325,0.0850225544554456,0.359190082644628,543339,"R",0,0
458913,0.244143061903934,0.064487040562597,0.325231380306116,458913,"S",0.00853230769230769,0
518542,0.207166437542204,0.0747592771828322,0.330323636677902,518542,"L",0,0
523253,0.198145677604896,0.110121215392843,0.313662328230227,523253,"R",0.000963293981075872,0.00190360752693872
